"Dev fold";" Tune set";" Parameters";" Tune loss";"Precise_loss"
2;354;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.46499999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 2048}";0,0035;"0.003484083576232048"
2;355;" {'lr': 0.0009292857142857143, 'num_layers': 8, 'dropout': 0.42857142857142855, 'mask_prob': 0.36, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,004;"0.003981304845135463"
2;356;" {'lr': 0.0008585714285714286, 'num_layers': 8, 'dropout': 0.2857142857142857, 'mask_prob': 0.5, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 64}";0,0035;"0.003548035093684264"
2;357;" {'lr': 0.0003635714285714286, 'num_layers': 4, 'dropout': 0.39285714285714285, 'mask_prob': 0.21999999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 32}";0,0074;"0.0073696671478453366"
2;358;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.01, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0015;"0.001544961212570534"
2;359;" {'lr': 0.0008585714285714286, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.29, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 128}";0,0056;"0.005631305416069441"
2;360;" {'lr': 0.0005757142857142857, 'num_layers': 2, 'dropout': 0.3571428571428571, 'mask_prob': 0.25499999999999995, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0096;"0.009637026287811367"
2;361;" {'lr': 0.001, 'num_layers': 4, 'dropout': 0.5, 'mask_prob': 0.39499999999999996, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0042;"0.004162071579661355"
2;362;" {'lr': 0.00022214285714285717, 'num_layers': 1, 'dropout': 0.39285714285714285, 'mask_prob': 0.29, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 2048}";0,0002;"0.0001909821516356284"
2;363;" {'lr': 0.001, 'num_layers': 4, 'dropout': 0.21428571428571427, 'mask_prob': 0.29, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,9809;"0.9809486364063463"
2;364;" {'lr': 0.00015142857142857145, 'num_layers': 1, 'dropout': 0.2857142857142857, 'mask_prob': 0.045, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0006;"0.0006119215563797441"
2;365;" {'lr': 0.00015142857142857145, 'num_layers': 4, 'dropout': 0.42857142857142855, 'mask_prob': 0.46499999999999997, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0;"1.4944975191610865e-05"
2;366;" {'lr': 0.00022214285714285717, 'num_layers': 2, 'dropout': 0.25, 'mask_prob': 0.07999999999999999, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0011;"0.0010805350581282063"
2;367;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.17857142857142855, 'mask_prob': 0.01, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0006;"0.0006477403267605329"
2;368;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.15, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,0002;"0.00023116066662815253"
2;369;" {'lr': 1e-05, 'num_layers': 8, 'dropout': 0.5, 'mask_prob': 0.01, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 512}";0,0117;"0.011710096322196094"
2;370;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.5, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0033;"0.003298247170996068"
2;371;" {'lr': 0.00015142857142857145, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.11499999999999998, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 64}";0,0001;"0.00010943857035415836"
2;372;" {'lr': 0.0005757142857142857, 'num_layers': 4, 'dropout': 0.42857142857142855, 'mask_prob': 0.185, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0072;"0.007158644443207825"
2;373;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.3571428571428571, 'mask_prob': 0.21999999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,0077;"0.007723694618203138"
2;374;" {'lr': 0.0007171428571428572, 'num_layers': 4, 'dropout': 0.42857142857142855, 'mask_prob': 0.21999999999999997, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,0002;"0.00018790271133184433"
2;375;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.3214285714285714, 'mask_prob': 0.185, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 128}";0,0001;"5.352735273558401e-05"
2;376;" {'lr': 8.071428571428574e-05, 'num_layers': 8, 'dropout': 0.39285714285714285, 'mask_prob': 0.39499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0016;"0.0015522905558004584"
2;377;" {'lr': 0.0007171428571428572, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.01, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 2048}";0,0008;"0.0008078703540377319"
2;378;" {'lr': 0.0004342857142857143, 'num_layers': 1, 'dropout': 0.07142857142857142, 'mask_prob': 0.045, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0006;"0.0006105699591755279"
2;379;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.07142857142857142, 'mask_prob': 0.185, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0002;"0.00017982210671394378"
2;380;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.25499999999999995, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0;"4.686665986235695e-05"
2;381;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.14285714285714285, 'mask_prob': 0.25499999999999995, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0059;"0.0059054040864698195"
2;382;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.46499999999999997, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 512}";0,0004;"0.0004116505090343325"
2;383;" {'lr': 0.0002928571428571429, 'num_layers': 1, 'dropout': 0.0, 'mask_prob': 0.32499999999999996, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 512}";0,0051;"0.005053886005618169"
2;384;" {'lr': 0.00015142857142857145, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.01, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 2048}";0,0053;"0.005280424154510624"
2;385;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.36, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0011;"0.001128583542978097"
2;386;" {'lr': 0.0007171428571428572, 'num_layers': 4, 'dropout': 0.39285714285714285, 'mask_prob': 0.42999999999999994, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,006;"0.0059840224597505045"
2;387;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.045, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 112}";0,0086;"0.008602572399755254"
2;388;" {'lr': 0.0003635714285714286, 'num_layers': 8, 'dropout': 0.39285714285714285, 'mask_prob': 0.39499999999999996, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 64}";0,0003;"0.0002979831762403544"
2;389;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 2048}";1,1357;"1.1356897354125977"
2;390;" {'lr': 0.0007171428571428572, 'num_layers': 2, 'dropout': 0.3214285714285714, 'mask_prob': 0.29, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 112}";0,01;"0.009991492736030762"
2;391;" {'lr': 0.001, 'num_layers': 8, 'dropout': 0.10714285714285714, 'mask_prob': 0.29, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 112}";0,0109;"0.010902521522151992"
2;392;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.185, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 14}";0,0145;"0.014485397964323821"
2;393;" {'lr': 0.000505, 'num_layers': 1, 'dropout': 0.17857142857142855, 'mask_prob': 0.11499999999999998, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0001;"0.00010608390910324248"
2;394;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.17857142857142855, 'mask_prob': 0.21999999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0062;"0.0062073487482082685"
2;395;" {'lr': 0.0007171428571428572, 'num_layers': 2, 'dropout': 0.3214285714285714, 'mask_prob': 0.5, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0038;"0.00380645399472039"
2;396;" {'lr': 0.00015142857142857145, 'num_layers': 4, 'dropout': 0.3571428571428571, 'mask_prob': 0.21999999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 256}";0,0081;"0.008073108860499863"
2;397;" {'lr': 0.000505, 'num_layers': 2, 'dropout': 0.42857142857142855, 'mask_prob': 0.42999999999999994, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 2048}";0,0232;"0.023191689121487894"
2;398;" {'lr': 0.0003635714285714286, 'num_layers': 4, 'dropout': 0.17857142857142855, 'mask_prob': 0.11499999999999998, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 2048}";0,0016;"0.001641310726929652"
2;399;" {'lr': 0.0006464285714285715, 'num_layers': 8, 'dropout': 0.39285714285714285, 'mask_prob': 0.39499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 4096}";0,9518;"0.9518141307328877"
2;400;" {'lr': 0.0009292857142857143, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.11499999999999998, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 128}";0,0002;"0.0001884129719416562"
2;401;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.07142857142857142, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 512}";0,0002;"0.0001978423920502935"
2;402;" {'lr': 0.0005757142857142857, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.42999999999999994, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0001;"0.00013811541085535857"
2;403;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.29, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 128}";0,0054;"0.005409759869125034"
2;404;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.3571428571428571, 'mask_prob': 0.32499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 14}";0,0109;"0.010935357526728981"
2;405;" {'lr': 0.001, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 4096}";0,0055;"0.005540915185855211"
2;406;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.10714285714285714, 'mask_prob': 0.045, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 14}";0,0241;"0.024131937148539645"
2;407;" {'lr': 0.0007878571428571429, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.46499999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 512}";0,0049;"0.004897227054339294"
2;408;" {'lr': 0.0007878571428571429, 'num_layers': 8, 'dropout': 0.3214285714285714, 'mask_prob': 0.045, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0229;"0.02290006580695167"
2;409;" {'lr': 0.00015142857142857145, 'num_layers': 8, 'dropout': 0.0, 'mask_prob': 0.045, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 28}";0,0126;"0.012645580487227753"
2;410;" {'lr': 0.0008585714285714286, 'num_layers': 8, 'dropout': 0.10714285714285714, 'mask_prob': 0.42999999999999994, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,9767;"0.976673518356524"
2;411;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.29, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 56}";0,0064;"0.0063889780982495535"
2;412;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.29, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 128}";0;"3.979886404474535e-05"
2;413;" {'lr': 0.001, 'num_layers': 8, 'dropout': 0.14285714285714285, 'mask_prob': 0.36, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 128}";0,0001;"0.00014775488441381114"
2;414;" {'lr': 0.0004342857142857143, 'num_layers': 8, 'dropout': 0.2857142857142857, 'mask_prob': 0.01, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 64}";0,0003;"0.0003475932033708025"
2;415;" {'lr': 0.0003635714285714286, 'num_layers': 8, 'dropout': 0.14285714285714285, 'mask_prob': 0.5, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 1024}";0,0012;"0.0012454457954797697"
2;416;" {'lr': 0.000505, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.11499999999999998, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 32}";0,0002;"0.00017347704162698632"
2;417;" {'lr': 0.00015142857142857145, 'num_layers': 1, 'dropout': 0.0, 'mask_prob': 0.01, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,0002;"0.00016653152028754304"
2;418;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.32499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0088;"0.008792567550890931"
2;419;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.39285714285714285, 'mask_prob': 0.36, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0;"4.48894662488448e-05"
2;420;" {'lr': 0.0004342857142857143, 'num_layers': 1, 'dropout': 0.3214285714285714, 'mask_prob': 0.29, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 1024}";0,0001;"0.00010758792862026511"
2;421;" {'lr': 0.001, 'num_layers': 2, 'dropout': 0.46428571428571425, 'mask_prob': 0.5, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0039;"0.003926192050321812"
2;422;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.15, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 64}";0,0003;"0.0003380738076214728"
2;423;" {'lr': 0.0009292857142857143, 'num_layers': 8, 'dropout': 0.17857142857142855, 'mask_prob': 0.07999999999999999, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 4096}";0,9709;"0.9708911996138724"
2;424;" {'lr': 0.0004342857142857143, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.185, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,0004;"0.00036389599584876314"
2;425;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.21428571428571427, 'mask_prob': 0.42999999999999994, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 112}";0,0093;"0.00925058142992815"
2;426;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.46499999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 128}";0,0001;"0.00014742371307587936"
2;427;" {'lr': 0.0005757142857142857, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.15, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 4096}";0,0069;"0.006926387621972121"
2;428;" {'lr': 0.0009292857142857143, 'num_layers': 4, 'dropout': 0.3571428571428571, 'mask_prob': 0.36, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0046;"0.004554639299289863"
2;429;" {'lr': 0.0005757142857142857, 'num_layers': 2, 'dropout': 0.42857142857142855, 'mask_prob': 0.29, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0001;"6.847587696699377e-05"
2;430;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.07142857142857142, 'mask_prob': 0.29, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0066;"0.006609487328923454"
2;431;" {'lr': 0.0003635714285714286, 'num_layers': 2, 'dropout': 0.46428571428571425, 'mask_prob': 0.5, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,0036;"0.003633239420627146"
2;432;" {'lr': 0.0002928571428571429, 'num_layers': 1, 'dropout': 0.42857142857142855, 'mask_prob': 0.01, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 64}";0,0007;"0.0007204759397274373"
2;433;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.2857142857142857, 'mask_prob': 0.15, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,0113;"0.011257112682582565"
2;434;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.10714285714285714, 'mask_prob': 0.21999999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0075;"0.007475911086658016"
2;435;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.21999999999999997, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,0001;"0.00011093500545125847"
2;436;" {'lr': 0.0009292857142857143, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.42999999999999994, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0002;"0.00015645380450510666"
2;437;" {'lr': 0.0005757142857142857, 'num_layers': 4, 'dropout': 0.25, 'mask_prob': 0.5, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 128}";0,0002;"0.0002061141728374519"
2;438;" {'lr': 0.00015142857142857145, 'num_layers': 8, 'dropout': 0.21428571428571427, 'mask_prob': 0.11499999999999998, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 1024}";0,0012;"0.0011900562676601112"
2;439;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.01, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,0003;"0.00032142004362724136"
2;440;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.3214285714285714, 'mask_prob': 0.045, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0005;"0.0005054600386708779"
2;441;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.07142857142857142, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0001;"0.00010265116495582716"
2;442;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.0, 'mask_prob': 0.21999999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0;"4.036043250571789e-05"
2;443;" {'lr': 0.001, 'num_layers': 2, 'dropout': 0.2857142857142857, 'mask_prob': 0.29, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 128}";0,0003;"0.0003317664944150142"
2;444;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.21428571428571427, 'mask_prob': 0.21999999999999997, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 1024}";0,0012;"0.0012359614300198462"
2;445;" {'lr': 0.0003635714285714286, 'num_layers': 1, 'dropout': 0.0, 'mask_prob': 0.39499999999999996, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 64}";0,0001;"0.00013021760548183106"
2;446;" {'lr': 0.0008585714285714286, 'num_layers': 4, 'dropout': 0.39285714285714285, 'mask_prob': 0.32499999999999996, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 2048}";0,8816;"0.8816231897002772"
2;447;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.3214285714285714, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 4096}";0,0069;"0.00693449517711997"
2;448;" {'lr': 0.0007171428571428572, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.15, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,1224;"0.12244975606077596"
2;449;" {'lr': 0.00015142857142857145, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.25499999999999995, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 512}";0,0062;"0.006241101548144606"
2;450;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.21428571428571427, 'mask_prob': 0.42999999999999994, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0046;"0.004605273518552023"
